Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl,uniprot,summary,chr,start,end,width,strand,ncbi_alias,ensembl_alias,gc_content,hgnc_id,omim,ccds,reactome,ucsc,mirbase_id,cell_marker
2263,FGFR2,fibroblast growth factor receptor 2,protein_coding,266.177493211369,-0.60832987558999,0.324410699157755,-1.87518437945898,0.0607673623620981,0.186087931391833,ENSG00000066468,P21802; A0A1W2PQT9; A0A1B0GYB8; D2CGD1; A0A141AXF7; A0A1B0GWF4; B5A963; A0A141AXF5; A0A804HI76; A0A804HIH8; A0A0A0MR25; A0A141AXF1; A0A087WY21; A0A087X2D1; B5A961; B5A960; A0A141AXF8; H7BXU9; S4R381; B5A962; A0A804HI10; S4R3B2; A0A141AXF6; E7EVR7; A0A141AXF3; A0A141AXF2; H7C265; A0A5S6RJB7; E2I6F9; L8E779; L8E8R5; A0A141AXF0; A0A141AXF4; A0A1B0GYP7,"The protein encoded by this gene is a member of the fibroblast growth factor receptor family, where amino acid sequence is highly conserved between members and throughout evolution. FGFR family members differ from one another in their ligand affinities and tissue distribution. A full-length representative protein consists of an extracellular region, composed of three immunoglobulin-like domains, a single hydrophobic membrane-spanning segment and a cytoplasmic tyrosine kinase domain. The extracellular portion of the protein interacts with fibroblast growth factors, setting in motion a cascade of downstream signals, ultimately influencing mitogenesis and differentiation. This particular family member is a high-affinity receptor for acidic, basic and/or keratinocyte growth factor, depending on the isoform. Mutations in this gene are associated with Crouzon syndrome, Pfeiffer syndrome, Craniosynostosis, Apert syndrome, Jackson-Weiss syndrome, Beare-Stevenson cutis gyrata syndrome, Saethre-Chotzen syndrome, and syndromic craniosynostosis. Multiple alternatively spliced transcript variants encoding different isoforms have been noted for this gene. [provided by RefSeq, Jan 2009]",10,121478332,121598458,120127,-1,BBDS; BEK; BFR-1; CD332; CEK3; CFD1; ECT1; JWS; K-SAM; KGFR; TK14; TK25,BEK; CD332; CEK3; CFD1; ECT1; JWS; K-SAM; KGFR; TK14; TK25,45.41,HGNC:3689,176943,CCDS31298; CCDS7620; CCDS44486; CCDS53584; CCDS73210; ; CCDS81515; CCDS44485; CCDS81514; CCDS44487; CCDS44488; CCDS44489,R-HSA-1643685; R-HSA-162582; R-HSA-1257604; R-HSA-2219528; R-HSA-5663202; R-HSA-9006925; R-HSA-1226099; R-HSA-1839126; R-HSA-190236; R-HSA-5654738; R-HSA-5655253; R-HSA-6803529; R-HSA-8851708; R-HSA-9006934; R-HSA-5673001; R-HSA-5683057; R-HSA-5684996; R-HSA-199418; R-HSA-2219530; R-HSA-6811558; R-HSA-2404192; R-HSA-2428924; R-HSA-2428928; R-HSA-109704; R-HSA-112399; R-HSA-74751; R-HSA-74752; R-HSA-190241; R-HSA-190375; R-HSA-190377; R-HSA-2023837; R-HSA-2033519; R-HSA-5654221; R-HSA-5654695; R-HSA-5654696; R-HSA-5654699; R-HSA-5654700; R-HSA-5654727; R-HSA-8853333,uc057wkw.2; uc057wle.2; uc057wkt.1; uc057wku.1; uc057wkv.1; uc289gwg.1; uc289emg.1; uc289dow.1; uc285ikp.2; uc289ehe.1; uc289fga.1; uc057wld.2; uc289dyq.1; uc289eyb.1; uc289erb.1; uc289ezo.1; uc057wkx.1; uc289gih.1; uc010qtm.3; uc010qtl.3; uc057wky.1; uc057wkz.1; uc057wla.1; uc057wlb.1; uc057wlc.1; uc057wlf.1; uc057wlg.1; uc289fxz.1; uc057wlh.1; uc057wli.1; uc057wlj.1; uc289dsw.1; uc289fqa.1; uc057wlk.1; uc057wll.1; uc057wlm.1; uc057wln.1; uc057wlo.1; uc285ikq.1; uc289erh.1; uc057wlp.1,,Lung|T|SLC16A7+ cell; Undefined|T|Endothelial cell; Undefined|N|Neural stem cell; Lung|N|SLC16A7+ cell
11101,ATE1,arginyltransferase 1,protein_coding,237.894379875682,0.432001056392867,0.142867169724172,3.0237951604061,0.00249625392800786,0.0223075502931701,ENSG00000107669,O95260; A0A8I5KWF1; A0A8I5KP66; A0A8I5QJQ8; H0Y5C2; A0A8I5KS65; B3KWA3; A0A8I5KX41; A0A8I5KSU2; A0A8I5KNV5; A0A8I5QKM5; F8WAC9; A0A8I5KQ75; A0A8I5KT53; A0A8I5QKV3; A0A8I5KX52; A0A8I5KXU0; A0A8I5KY27; A0A8I5KQS6; A0A8I5KNT9; A0A8I5KVR2; A0A8I5KSP7; A0A8I5KZ10; A0A8I5KX91; A0A8I5QJC4; A0A8I5KQW8; A0A8I5KVF5; A0A8I5KXB4; A0A8I5KW01; A0A8I5KZ28; A0A8I5KTH0; A0A8I5QKZ7; A0A8I5KU86; A0A8I5KXF6; F5GXE4; A0A8I5KR11; A0A8I5KUJ8; A0A8I5KSC8; A0A8I5KYL1; A0A8I5KZ24; A0A8I5KTG4; A0A8I5KWA6; A0A8I5KXC6; A0A8I5KWU7,"This gene encodes an arginyltransferase, an enzyme that is involved in posttranslational conjugation of arginine to N-terminal aspartate or glutamate residues. Conjugation of arginine to the N-terminal aspartate or glutamate targets proteins for ubiquitin-dependent degradation. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Dec 2013]",10,121709393,121928801,219409,-1,,,39.73,HGNC:782,607103,CCDS31299; CCDS31300; CCDS73213,,uc315son.1; uc315wdz.1; uc001lfp.6; uc001lfq.6; uc315qfj.1; uc315uoi.1; uc315psk.1; uc315ndl.1; uc315mix.1; uc315jqw.1; uc315lvz.1; uc315vyu.1; uc315nnp.1; uc315lak.1; uc315mnc.1; uc315sgk.1; uc010qtt.5; uc315mnp.1; uc315kdg.1; uc315tle.1; uc315umi.1; uc315mws.1; uc315wdj.1; uc315rpd.1; uc315sdv.1; uc315ull.1; uc315jnj.1; uc315non.1; uc315otz.1; uc315ofv.1; uc315sti.1; uc315qbr.1; uc315kio.1; uc315uvk.1; uc315sxw.1; uc315veh.1; uc010qts.5; uc315ssn.1; uc315tva.1; uc315mup.1; uc315wgw.1; uc315rqi.1; uc315tso.1; uc315sfl.1; uc315uuo.1; uc315rhq.1; uc315ucx.1; uc315oxy.1; uc315vdi.1; uc315qmf.1; uc315mzc.1; uc315jsk.1; uc315mjw.1; uc315sqt.1; uc057wls.3; uc315qwi.1; uc315qht.1; uc315wnj.1; uc315trd.1; uc315ojo.1; uc315rbs.1; uc315pxw.1; uc315niu.1; uc315rvl.1; uc315jux.1; uc057wlt.2; uc315uey.1; uc315rsq.1; uc315obd.1; uc315nav.1; uc315qri.1; uc315shg.1; uc315mxq.1,,
54780,NSMCE4A,"NSE4 homolog A, SMC5-SMC6 complex component",protein_coding,151.923111941913,-0.416091160467554,0.156199968310404,-2.66383639490046,0.00772551256871291,0.0471123466400695,ENSG00000107672,Q9NXX6,"Involved in positive regulation of response to DNA damage stimulus. Located in nuclear body. Part of Smc5-Smc6 complex. [provided by Alliance of Genome Resources, Apr 2022]",10,121957091,121975217,18127,-1,C10orf86; NS4EA; NSE4A,BA500G22.3; C10ORF86; FLJ20003; NSE4A,43.85,HGNC:25935,612987,CCDS7624; CCDS91366,R-HSA-392499; R-HSA-597592; R-HSA-2990846; R-HSA-3108214; R-HSA-3108232,uc057wma.1; uc057wmb.1; uc001lfs.5; uc057wmc.1; uc057wmd.1; uc057wme.1; uc001lfu.3; uc057wmf.1; uc057wmh.1; uc057wmi.1; uc057wmj.1,,Fetal gonad|T|Endothelial cell; Fetal kidney|T|Natural killer T (NKT) cell; Fetal gonad|N|Endothelial cell; Fetal kidney|N|Natural killer T (NKT) cell
10579,TACC2,transforming acidic coiled-coil containing protein 2,protein_coding,199.66631895993,-0.035783673557286,0.235408025391346,-0.152007024814888,0.879181395039446,0.94125504814916,ENSG00000138162,O95359; Q4VXL4; E9PBC6; B2RWP4; B7ZMJ9; H0YA73; Q4VXL8; H0Y8P9; A0A0U1RRM9; D6RAA5; H0Y911; H0Y9Y7; E9PGB3; E7EMZ9; H0Y954; H0Y9C3,"Transforming acidic coiled-coil proteins are a conserved family of centrosome- and microtubule-interacting proteins that are implicated in cancer. This gene encodes a protein that concentrates at centrosomes throughout the cell cycle. This gene lies within a chromosomal region associated with tumorigenesis. Expression of this gene is induced by erythropoietin and is thought to affect the progression of breast tumors. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]",10,121989163,122254545,265383,1,AZU-1; ECTACC,AZU-1; ECTACC,48.29,HGNC:11523,605302,CCDS7626; CCDS7625; CCDS76349; CCDS76348; CCDS76352; CCDS7628; CCDS76351; CCDS7627,,uc057wmk.1; uc001lfv.5; uc001lfw.4; uc010qtv.3; uc009xzx.4; uc057wml.1; uc057wmm.1; uc057wmn.1; uc057wmr.1; uc057wms.1; uc001lfx.3; uc057wmt.1; uc001lfy.4; uc001lga.4; uc057wmu.1; uc009xzy.4; uc001lfz.4; uc057wmv.1; uc057wmw.1; uc057wmx.1; uc057wmy.1; uc057wmz.1; uc057wna.1; uc057wnb.1; uc284mxe.1; uc057wnc.1; uc057wnd.1; uc057wmo.1; uc057wmp.1; uc057wmq.1,,Fetal gonad|T|Mitotic fetal germ cell; Fetal gonad|N|Mitotic fetal germ cell
59338,PLEKHA1,pleckstrin homology domain containing A1,protein_coding,481.885719426597,0.420174006315094,0.158497799782137,2.6509769024721,0.00802593298880109,0.0482058154008999,ENSG00000107679,Q9HB21; Q5RGS4; R4GMZ9,"This gene encodes a pleckstrin homology domain-containing adapter protein. The encoded protein is localized to the plasma membrane where it specifically binds phosphatidylinositol 3,4-bisphosphate. This protein may be involved in the formation of signaling complexes in the plasma membrane. Polymorphisms in this gene are associated with age-related macular degeneration. Alternate splicing results in multiple transcript variants. A pseudogene of this gene is found on chromosome 5.[provided by RefSeq, Sep 2010]",10,122374696,122432354,57659,1,TAPP1,TAPP1,36.67,HGNC:14335,607772,CCDS7629; CCDS81517; CCDS55730,R-HSA-1430728; R-HSA-556833; R-HSA-1483255; R-HSA-1483257; R-HSA-1660499,uc057wnh.1; uc001lge.4; uc057wni.1; uc057wnj.1; uc057wnk.1; uc057wnm.1; uc021qae.2; uc057wnl.1,,Liver|T|CD4+ cytotoxic T cell; Fetal gonad|T|Gonadal endothelial cell; Fetal kidney|T|Natural killer T (NKT) cell; Liver|N|CD4+ cytotoxic T cell; Fetal gonad|N|Gonadal endothelial cell; Fetal kidney|N|Natural killer T (NKT) cell
5654,HTRA1,HtrA serine peptidase 1,protein_coding,379.493895352765,-0.199578583939925,0.278698954161198,-0.716108119388528,0.473924590656155,0.667642903566798,ENSG00000166033,Q92743; H0Y7G9; A0A3B3IU24; Q05DJ8,"This gene encodes a member of the trypsin family of serine proteases. This protein is a secreted enzyme that is proposed to regulate the availability of insulin-like growth factors (IGFs) by cleaving IGF-binding proteins. It has also been suggested to be a regulator of cell growth. Variations in the promoter region of this gene are the cause of susceptibility to age-related macular degeneration type 7. [provided by RefSeq, Jul 2008]",10,122458551,122514907,56357,1,ARMD7; CADASIL2; CARASIL; HtrA; L56; ORF480; PRSS11,ARMD7; HTRA; IGFBP5-PROTEASE; PRSS11,49.66,HGNC:9476,602194,CCDS7630,R-HSA-1474244; R-HSA-1474228,uc285ikv.1; uc001lgj.3; uc057wnn.1,,Embryonic prefrontal cortex|T|Astrocyte; Embryonic prefrontal cortex|T|Microglial cell; Large intestine|T|DCLK1+ progenitor cell; Embryonic prefrontal cortex|N|Astrocyte; Embryonic prefrontal cortex|N|Microglial cell; Large intestine|N|DCLK1+ progenitor cell
1755,DMBT1,deleted in malignant brain tumors 1,protein_coding,3452.45511585243,2.59248069670547,1.20170700948569,2.15733175910742,0.0309798241391358,0.118955235323896,ENSG00000187908,Q9UGM3; A0A590UJZ9; A0A590UJ76; A0A590UJF8; A0A590UK99; A0A590UIX5; B6V682; L8E969,"Loss of sequences from human chromosome 10q has been associated with the progression of human cancers. This gene was originally isolated based on its deletion in a medulloblastoma cell line. This gene is expressed with transcripts of 6.0, 7.5, and 8.0 kb in fetal lung and with one transcript of 8.0 kb in adult lung, although the 7.5 kb transcript has not been characterized. The encoded protein precursor is a glycoprotein containing multiple scavenger receptor cysteine-rich (SRCR) domains separated by SRCR-interspersed domains (SID). Transcript variant 2 (8.0 kb) has been shown to bind surfactant protein D independently of carbohydrate recognition. This indicates that DMBT1 may not be a classical tumor suppressor gene, but rather play a role in the interaction of tumor cells and the immune system. [provided by RefSeq, Mar 2016]",10,122560665,122643736,83072,1,GP340; SAG; SALSA; muclin,GP-340; GP340; SALSA,49.13,HGNC:2926,601969,CCDS44490; CCDS44492; CCDS44491; CCDS91368,R-HSA-392499; R-HSA-5683826,uc001lgm.1; uc001lgl.1; uc057wnp.1; uc057wnq.1; uc057wnr.1; uc057wns.1; uc288dew.1; uc287ivp.1; uc287qxe.1; uc285ikw.3; uc288aux.1; uc287khr.1; uc288bfr.1; uc288ewk.1; uc288gjw.1; uc287ojb.1; uc287zuo.1; uc287zga.1; uc287nss.1; uc287zed.1; uc287lgf.1,,Small intestine|T|Enterocyte progenitor cell; Small intestine|N|Enterocyte progenitor cell
100533195,FAM24B-CUZD1,FAM24B-CUZD1 readthrough,protein_coding,3935.97077671641,-2.30945553673127,0.869806866496817,-2.65513601431165,0.00792764365207299,0.0478443848957763,ENSG00000286088,,"This locus represents naturally occurring read-through transcription between the neighboring FAM24B (family with sequence similarity 24, member B) and CUZD1 (CUB and zona pellucida-like domains 1) genes on chromosome 10. The read-transcript is a candidate for nonsense-mediated mRNA decay, and is thus unlikely to produce a protein product. [provided by RefSeq, Feb 2011]",10,122832167,122879583,47417,-1,CUZD1; FAM24B-CUZD1,,40.78,,,,,uc001lgs.5; uc287giq.1,,
50624,CUZD1,CUB and zona pellucida like domains 1,protein_coding,3933.08917108841,-2.23813451142601,0.891718349523701,-2.50991191626984,0.0120761280184347,0.0636532083762392,ENSG00000138161,Q86UP6; A0A0A0MRL2; A0A0A0MRA6,"Predicted to be involved in trypsinogen activation. Located in membrane. [provided by Alliance of Genome Resources, Apr 2022]",10,122832158,122846175,14018,-1,ERG-1; ERG1; ITMAP1; UO-44,ERG-1; UO-44,37.92,HGNC:17937,616644,CCDS7631,,uc057wnv.1; uc057wnu.2; uc057wnw.1; uc057wnx.1; uc057wny.1,,Pancreatic islet|T|Acinar cell; Pancreatic islet|N|Acinar cell
196792,FAM24B,family with sequence similarity 24 member B,protein_coding,9.46869598894197,-0.246772646575172,0.33095435107177,-0.745639529367171,0.455885197258386,0.652770020395456,ENSG00000213185,Q8N5W8,"Predicted to be located in extracellular region. [provided by Alliance of Genome Resources, Apr 2022]",10,122849078,122879641,30564,-1,,AC073585.2; MGC45962,41.03,HGNC:23475,,CCDS31303,,uc001lgt.5; uc057woa.1; uc021qai.2; uc057wob.1,,
80007,C10orf88,chromosome 10 open reading frame 88,protein_coding,64.1159258942702,0.161843222543809,0.166885743762973,0.969784589711116,0.332153875745872,0.537221844076306,ENSG00000119965,Q0P6C6; Q8N597; Q9H8K7,"Predicted to enable identical protein binding activity. Located in mitochondrion. [provided by Alliance of Genome Resources, Apr 2022]",10,122930901,122954311,23411,-1,PAAT,EM:AC073585.5; FLJ13490; PAAT,36.12,HGNC:25822,,CCDS7632,,uc001lgw.4; uc057woc.1; uc057wod.1; uc057woe.1,,Fetal gonad|T|Meiotic prophase fetal germ cell; Fetal gonad|N|Meiotic prophase fetal germ cell
118672,PSTK,phosphoseryl-tRNA kinase,protein_coding,17.2982999754516,-0.562623046108418,0.266710342837856,-2.10949091858226,0.0349022290769743,0.129183369541198,ENSG00000179988,Q8IV42; H7BYY4,"Predicted to enable kinase activity and tRNA binding activity. Predicted to be involved in phosphorylation; selenocysteinyl-tRNA(Sec) biosynthetic process; and translation. Predicted to act upstream of or within selenocysteine incorporation. [provided by Alliance of Genome Resources, Apr 2022]",10,122954381,122997513,43133,1,C10orf89,C10ORF89; MGC35392,40.38,HGNC:28578,611310,CCDS7633; CCDS86153,R-HSA-1430728; R-HSA-71291; R-HSA-2408522; R-HSA-2408557,uc057wof.1; uc001lgy.2; uc057wog.3; uc057woh.1; uc057woi.1; uc057woj.1; uc057wok.1; uc057wol.1; uc057wom.1,,Fetal gonad|T|Mitotic arrest phase fetal germ cell; Fetal gonad|N|Mitotic arrest phase fetal germ cell
64376,IKZF5,IKAROS family zinc finger 5,protein_coding,216.71594819654,-0.0902597082903805,0.133260341827067,-0.677318600964651,0.498203831510378,0.687489191149614,ENSG00000095574,Q9H5V7,"Members of the Ikaros (ZNFN1A1; MIM 603023) family of transcription factors, which includes Pegasus, are expressed in lymphocytes and are implicated in the control of lymphoid development.[supplied by OMIM, Jul 2002]",10,122990807,123008812,18006,-1,PEGASUS; THC7; ZNFN1A5,FLJ22973; PEGASUS; ZNFN1A5,38.31,HGNC:14283,606238,CCDS41574,,uc001lha.5; uc021qaj.3; uc057won.1; uc057woo.1; uc057wop.1,,Fetal gonad|T|Retinoid acid signaling-responsive fetal germ cell; Fetal gonad|N|Retinoid acid signaling-responsive fetal germ cell
36,ACADSB,acyl-CoA dehydrogenase short/branched chain,protein_coding,224.229285128712,-0.318105951424317,0.285062743382247,-1.11591556178129,0.264458279941098,0.467876698868037,ENSG00000196177,P45954; A0A0S2Z3P9; A0A0S2Z374,"Short/branched chain acyl-CoA dehydrogenase(ACADSB) is a member of the acyl-CoA dehydrogenase family of enzymes that catalyze the dehydrogenation of acyl-CoA derivatives in the metabolism of fatty acids or branch chained amino acids. Substrate specificity is the primary characteristic used to define members of this gene family. The ACADSB gene product has the greatest activity towards the short branched chain acyl-CoA derivative, (S)-2-methylbutyryl-CoA, but also reacts significantly with other 2-methyl branched chain substrates and with short straight chain acyl-CoAs. The cDNA encodes for a mitochondrial precursor protein which is cleaved upon mitochondrial import and predicted to yield a mature peptide of approximately 43.7-KDa. [provided by RefSeq, Jul 2008]",10,123008979,123058290,49312,1,2-MEBCAD; ACAD7; SBCAD,ACAD7; SBCAD,40.73,HGNC:91,600301,CCDS81518; CCDS7634,R-HSA-1430728; R-HSA-71291; R-HSA-70895,uc010qub.3; uc001lhb.5; uc057woq.1; uc057wor.1,,Lung|T|Brush cell (Tuft cell); Lung|T|Neuroendocrine cell; Fetal kidney|T|Natural killer T (NKT) cell; Lung|N|Brush cell (Tuft cell); Lung|N|Neuroendocrine cell; Fetal kidney|N|Natural killer T (NKT) cell
9184,BUB3,BUB3 mitotic checkpoint protein,protein_coding,298.066921863781,0.478100528961958,0.123516835951958,3.87073167214156,0.000108509179292211,0.00286995347952931,ENSG00000154473,O43684; J3QT28; J3QSX4,"This gene encodes a protein involved in spindle checkpoint function. The encoded protein contains four WD repeat domains and has sequence similarity with the yeast BUB3 protein. Alternate transcriptional splice variants, encoding different isoforms, have been characterized. [provided by RefSeq, Jul 2008]",10,123154402,123170467,16066,1,BUB3L; hBUB3,BUB3L,39.16,HGNC:1151,603719,CCDS7635; ; CCDS31306,R-HSA-162582; R-HSA-194315; R-HSA-195258; R-HSA-9716542; R-HSA-141424; R-HSA-141444; R-HSA-1640170; R-HSA-2467813; R-HSA-2500257; R-HSA-2555396; R-HSA-5663220; R-HSA-68877; R-HSA-68882; R-HSA-68886; R-HSA-69278; R-HSA-69618; R-HSA-69620; R-HSA-9648025; R-HSA-141405; R-HSA-141430; R-HSA-174143; R-HSA-174184; R-HSA-176408; R-HSA-176409; R-HSA-176814; R-HSA-179409; R-HSA-179419; R-HSA-453276,uc001lhe.4; uc057wos.1; uc001lhd.3; uc057wot.1; uc057wou.1,,Embryonic prefrontal cortex|T|Neural progenitor cell; Fetal gonad|T|Endothelial cell; Fetal kidney|T|Natural killer T (NKT) cell; Embryonic prefrontal cortex|N|Neural progenitor cell; Fetal gonad|N|Endothelial cell; Fetal kidney|N|Natural killer T (NKT) cell
119587,CPXM2,"carboxypeptidase X, M14 family member 2",protein_coding,63.6619406112459,0.905002864276776,0.284834186339027,3.17729720546812,0.0014865461200222,0.0157423401250112,ENSG00000121898,Q8N436; Q49AT5,"Predicted to enable metallocarboxypeptidase activity. Predicted to be involved in peptide metabolic process and protein processing. Predicted to be active in extracellular space. [provided by Alliance of Genome Resources, Apr 2022]",10,123706207,123940267,234061,-1,CPX2; UNQ676,CPX2; UNQ676,45.48,HGNC:26977,617348,CCDS7637,,uc001lhj.5; uc001lhk.3; uc057wpc.1; uc057woz.1,,
51363,CHST15,carbohydrate sulfotransferase 15,protein_coding,192.41446535054,0.0821200934091229,0.299847345588866,0.273873004437803,0.784182218016463,0.884386289966182,ENSG00000182022,Q7LFX5; A0A0D9SFZ3; L8ECG4; L8EAU1,"Chondroitin sulfate (CS) is a glycosaminoglycan which is an important structural component of the extracellular matrix and which links to proteins to form proteoglycans. Chondroitin sulfate E (CS-E) is an isomer of chondroitin sulfate in which the C-4 and C-6 hydroxyl groups are sulfated. This gene encodes a type II transmembrane glycoprotein that acts as a sulfotransferase to transfer sulfate to the C-6 hydroxal group of chondroitin sulfate. This gene has also been identified as being co-expressed with RAG1 in B-cells and as potentially acting as a B-cell surface signaling receptor. Alternative splicing results in multiple transcript variants encoding distinct isoforms. [provided by RefSeq, Jul 2012]",10,124007668,124093598,85931,-1,BRAG; GALNAC4S-6ST,BRAG; GALNAC4S-6ST; KIAA0598,50.24,HGNC:18137,608277,CCDS7638; CCDS55731,R-HSA-1430728; R-HSA-1630316; R-HSA-71387; R-HSA-1793185; R-HSA-2022870,uc001lhm.5; uc010que.4; uc057wpf.1; uc057wpg.1; uc001lhn.5,,Lung|T|Ionocyte cell; Fetal gonad|T|Gonadal endothelial cell; Blood|T|CD1C-CD141- dendritic cell; Lung|N|Ionocyte cell; Fetal gonad|N|Gonadal endothelial cell; Blood|N|CD1C-CD141- dendritic cell
4942,OAT,ornithine aminotransferase,protein_coding,572.929656662796,0.883144646206984,0.301607769559604,2.92812299728391,0.00341015113449917,0.0273197134825193,ENSG00000065154,P04181,"This gene encodes the mitochondrial enzyme ornithine aminotransferase, which is a key enzyme in the pathway that converts arginine and ornithine into the major excitatory and inhibitory neurotransmitters glutamate and GABA. Mutations that result in a deficiency of this enzyme cause the autosomal recessive eye disease Gyrate Atrophy. Alternatively spliced transcript variants encoding different isoforms have been described. Related pseudogenes have been defined on the X chromosome. [provided by RefSeq, Jan 2010]",10,124397303,124418976,21674,-1,GACR; HOGA; OATASE; OKT,HOGA,42.49,HGNC:8091,613349,CCDS7639; ; CCDS53586,R-HSA-1430728; R-HSA-71291; R-HSA-8964539,uc001lhp.5; uc057wph.1; uc057wpi.1; uc057wpj.1; uc057wpk.1; uc057wpl.1; uc057wpm.1; uc001lhr.3,,Embryonic prefrontal cortex|T|Astrocyte; Lung|T|FOXN4+ cell; Fetal kidney|T|Natural killer T (NKT) cell; Embryonic prefrontal cortex|N|Astrocyte; Lung|N|FOXN4+ cell; Fetal kidney|N|Natural killer T (NKT) cell
64077,LHPP,phospholysine phosphohistidine inorganic pyrophosphate phosphatase,protein_coding,31.7504609780373,0.678587384151455,0.260135348477046,2.60859351919769,0.00909151655903137,0.0524256037904003,ENSG00000107902,Q9H008; Q5T1Z0,"Enables inorganic diphosphatase activity and protein homodimerization activity. Involved in phosphate-containing compound metabolic process. Located in cytosol and nuclear speck. [provided by Alliance of Genome Resources, Apr 2022]",10,124461823,124617888,156066,1,HDHD2B,HDHD2B,53.49,HGNC:30042,617231,CCDS81519; CCDS7640; CCDS53587,R-HSA-1430728; R-HSA-71737,uc057wpp.1; uc001lhs.4; uc001lht.3; uc057wpq.1; uc057wpr.1; uc057wps.1; uc057wpt.1; uc009yaj.3; uc057wpu.1,,Kidney|T|B cell; Kidney|N|B cell
9679,FAM53B,family with sequence similarity 53 member B,protein_coding,96.3631302590635,0.668355670574165,0.217139795055424,3.07799715111442,0.00208396907339424,0.0199345201106217,ENSG00000189319,Q14153,"Involved in positive regulation of canonical Wnt signaling pathway. Located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]",10,124619292,124744378,125087,-1,KIAA0140; bA12J10.2; smp,BA12J10.2; KIAA0140; SMP,52.7,HGNC:28968,617289,CCDS7641,,uc001lhv.3; uc057wpv.1; uc001lhw.4,,Liver|T|Regulatory T (Treg) cell; Fetal gonad|T|Oogenesis phase fetal germ cell; Fetal gonad|T|Mitotic arrest phase fetal germ cell; Liver|T|Regulatory T (Treg) cell; Fetal gonad|N|Oogenesis phase fetal germ cell; Fetal gonad|N|Mitotic arrest phase fetal germ cell
399818,EEF1AKMT2,EEF1A lysine methyltransferase 2,protein_coding,130.38970967954,-0.0215213265972666,0.129383064482249,-0.166338049600141,0.867890923865593,0.933987901080228,ENSG00000203791,Q5JPI9; G3V238; M0QZ67,"Enables protein-lysine N-methyltransferase activity. Involved in peptidyl-lysine methylation. Located in cytosol and nuclear body. [provided by Alliance of Genome Resources, Apr 2022]",10,124748149,124791887,43739,-1,C10orf138; Efm4; METTL10,C10ORF138; EFM4; METTL10,40.88,HGNC:33787,617794,CCDS31307,R-HSA-392499; R-HSA-597592; R-HSA-8876725,uc057wpz.1; uc287izm.2; uc057wqa.1; uc001lhy.3; uc057wqc.1; uc057wqd.1; uc057wqe.1,,
23172,ABRAXAS2,"abraxas 2, BRISC complex subunit",protein_coding,83.5324200146687,0.168148401935828,0.116545967205338,1.44276465301947,0.149086779517473,0.32587023237954,ENSG00000165660,Q15018,"Enables microtubule binding activity and polyubiquitin modification-dependent protein binding activity. Involved in several processes, including mitotic spindle assembly; protein K63-linked deubiquitination; and response to ischemia. Located in cytoplasm. Part of BRISC complex. Colocalizes with microtubule minus-end; midbody; and spindle pole centrosome. [provided by Alliance of Genome Resources, Apr 2022]",10,124801819,124836667,34849,1,ABRO1; FAM175B; KIAA0157,ABRO1; EM:AC068896.4; FAM175B; KIAA0157,42.6,HGNC:28975,611144,CCDS31308,R-HSA-392499; R-HSA-597592; R-HSA-5688426; R-HSA-5689901,uc001lib.5,,
54764,ZRANB1,zinc finger RANBP2-type containing 1,protein_coding,252.446735722763,-0.0420407313669175,0.113579861289786,-0.37014247851259,0.711276332936627,0.838013029903459,ENSG00000019995,Q9UGI0,"Enables K63-linked polyubiquitin modification-dependent protein binding activity and thiol-dependent deubiquitinase. Involved in several processes, including positive regulation of Wnt signaling pathway; protein deubiquitination; and regulation of cell morphogenesis. Located in cytosol and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]",10,124942123,124988189,46067,1,TRABID,TRABID,39.68,HGNC:18224,611749,CCDS7642,R-HSA-392499; R-HSA-597592; R-HSA-162582; R-HSA-5688426; R-HSA-195721; R-HSA-195253; R-HSA-5689896,uc001lic.4; uc057wqi.1,,
